,Unnamed: 0,IDText,Text,new_text,Tokeniz,dibakukan,stemmed,pre_stem,Kelas_SVM,manual,Kelas_RF,Kelas_SVM_SMOTE_Minority,Kelas_SOMTERF,Kelas_SVM_SMOTE2,Kelas_Voting_Hard,Kelas_Stacking,Kelas_PCAVoting_Hard,Kelas_PCA_Stacking,Kelas_Stacking2,Kelas_Stacking3
892,892,TXT0893,"Demokrat Bersama Prabowo, Bukan Gibran Ã°ÂŸÂ¤Â”Ã°ÂŸÂ¤Â”Ã°ÂŸÂ¤Â”

DILEMATIS bagi Demokrat. Tepatnya bagi Susilo Bambang Yudhoyono (SBY) dan Agus Harimurti Yudhoyono (AHY). Gagal menyandingkan AHY dengan Anies Baswedan, Demokrat hengkang dari Koalisi Perubahan, malah ketemu Gibran.

Gibran putra Jokowi. AHY putra SBY. Di sini terjadi persaingan para pangeran. AHY didaulat oleh Sang ayah untuk dipersiapkan menjadi pemimpin masa depan. Begitu juga Gibran. Tapi malang nasib AHY. Setidaknya untuk saat ini. Gagal nyagub DKI, gagal pula jadi cawapres. Padahal, AHY telah mengorbankan karir indahnya di militer.

Gibran jauh lebih baik nasibnya. Baru dua tahun jadi walikota Solo, sekarang menjadi cawapres. Gibran mendampingi Prabowo yang usianya sudah cukup sepuh.

Peluang AHY semakin sulit, kalau tidak dibilang ""tertutup"" jika Prabowo-Gibran jadi. Prabowo jatuh di tengah jalan, Gibran yang akan menggantikannya. Sepuluh tahun akan membuat AHY kehilangan momentum. Akan banyak rising stars yang lahir. Belum lagi jika Gibran juga orbitkan putra mahkotanya untuk meneruskan cita-cita kakeknya.

Anggap saja uraian di atas adalah sebuah imajinasi. SBY dan AHY tentu tidak suka kalau imajinasi ini bisa terjadi. Karena ini akan menjadi petaka dan bencana bagi AHY. Mungkin juga bagi Demokrat.

Dilematis! Maju kena, mundur kena. Terlanjur tinggalkan Koalisi Perubahan, harapannya dihadang oleh hadirnya Gibran jadi cawaperes.

Lihat baliho-baliho AHY. Gambarnya hanya foto AHY dan Prabowo. Tulisannya: ""Demokrat Bersama Prabowo"". Kok gak ada foto Gibran? Itulah masalah krusialnya.

Belakangan, mulai ada satu dua foto AHY bersama Prabowo-Gibran. Kabarnya, Demokrat dapat teguran. Lalu pasang foto Gibran. Di sinilah letak dilematisnya.

Kalau dikalkulasi, lebih menguntungkan mana bagi AHY dan Demokrat, Anies Baswedan-Muhaimin Iskandar yang menang atau Prabowo-Gibran yang menang? Ya lebih menguntungkan kalau Anies Baswedan-Muhaimin Iskandar. Apa argumentasinya?

Anies-Baswedan menang, Demokrat bisa bergabung. Jika melihat record dan gaya kepemimpinan Anies Baswedan yang merangkul, maka Koalisi Perubahan akan membuka tangan untuk menerima Demokrat bergabung. Bergabungnya Demokrat akan menjadi pintu bagi AHY untuk berkarir lebih terbuka ke depan. Setidaknya lebih terbuka peluangnya untuk menjadi cawapres 2029.

Kalau Prabowo-Gibran yang menang, AHY selesai. Rivalitas Probowo dengan SBY dan rivalitas Gibran dengan AHY akan menjadi tembok yang terlalu tebal bagi SBY dan Demokrat untuk mengantarkan karir AHY. Masih beruntung kalau Demokrat masih dibiarkan hidup.

Mari kita bayangkan situasi politik pasca pilpres, dengan kemungkinan Anies Baswedan yang menjadi presiden, atau Prabowo. Bagaimana dinamika politiknya, dan bagaimana nasib masing-masing partai dengan semua karakternya dalam bermanuver. Jangan lupa juga, dan ini yang terpenting, bagaimana nasib rakyat ketika dipimpin Anies Baswedan atau Prabowo. Juga nasib ekonomi, demokrasi dan HAM di Indonesia. Setidaknya bisa membandingkan Food Estate Kemenhan dan Food Station (BUMD) milik DKI.

Kok Ganjar gak ikut dibicarakan? Anda pasti sudah tahu jawabannya. Yang pasti, nasib Ganjar sedang tidak baik-baik saja. 
https://t.co/h5T3qSOxiN [RE tijabar]",demokrat dilematis demokrat tepatnya susilo bambang yudhoyono sby agus harimurti yudhoyono ahy gagal menyandingkan ahy anies baswedan demokrat hengkang koalisi perubahan ketemu putra ahy putra sby persaingan pangeran ahy didaulat sang ayah dipersiapkan pemimpin malang nasib ahy gagal nyagub dki gagal cawapres ahy mengorbankan karir indahnya nasibnya walikota solo cawapres mendampingi usianya sepuhpeluang ahy sulit dibilang tertutup jatuh jalan menggantikannya sepuluh ahy kehilangan momentum rising stars orbitkan putra mahkotanya meneruskan citacita kakeknyaanggap uraian imajinasi sby ahy suka imajinasi petaka bencana ahy demokratdilematis maju kena mundur kena terlanjur tinggalkan koalisi perubahan harapannya dihadang hadirnya cawapereslihat balihobaliho ahy gambarnya foto ahy tulisannya demokrat foto krusialnyabelakangan foto ahy kabarnya demokrat teguran pasang foto letak dilematisnyakalau dikalkulasi menguntungkan ahy demokrat anies iskandar menang menang ya menguntungkan anies iskandar argumentasinyaaniesbaswedan menang demokrat bergabung record gaya kepemimpinan anies baswedan merangkul koalisi perubahan membuka tangan menerima demokrat bergabung bergabungnya demokrat pintu ahy berkarir terbuka terbuka peluangnya cawapres menang ahy selesai rivalitas probowo sby rivalitas ahy tembok tebal sby demokrat mengantarkan karir ahy beruntung demokrat dibiarkan hidupmari bayangkan situasi politik pasca pilpres anies baswedan presiden dinamika politiknya nasib masingmasing partai karakternya bermanuver lupa terpenting nasib rakyat dipimpin anies baswedan nasib ekonomi demokrasi ham indonesia membandingkan food estate kemenhan food station bumd milik dkikok dibicarakan jawabannya nasib baikbaik,"['demokrat', 'dilematis', 'demokrat', 'tepatnya', 'susilo', 'bambang', 'yudhoyono', 'sby', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'gagal', 'menyandingkan', 'ahy', 'anies', 'baswedan', 'demokrat', 'hengkang', 'koalisi', 'perubahan', 'ketemu', 'putra', 'ahy', 'putra', 'sby', 'persaingan', 'pangeran', 'ahy', 'didaulat', 'sang', 'ayah', 'dipersiapkan', 'pemimpin', 'malang', 'nasib', 'ahy', 'gagal', 'nyagub', 'dki', 'gagal', 'cawapres', 'ahy', 'mengorbankan', 'karir', 'indahnya', 'nasibnya', 'walikota', 'solo', 'cawapres', 'mendampingi', 'usianya', 'sepuhpeluang', 'ahy', 'sulit', 'dibilang', 'tertutup', 'jatuh', 'jalan', 'menggantikannya', 'sepuluh', 'ahy', 'kehilangan', 'momentum', 'rising', 'stars', 'orbitkan', 'putra', 'mahkotanya', 'meneruskan', 'citacita', 'kakeknyaanggap', 'uraian', 'imajinasi', 'sby', 'ahy', 'suka', 'imajinasi', 'petaka', 'bencana', 'ahy', 'demokratdilematis', 'maju', 'kena', 'mundur', 'kena', 'terlanjur', 'tinggalkan', 'koalisi', 'perubahan', 'harapannya', 'dihadang', 'hadirnya', 'cawapereslihat', 'balihobaliho', 'ahy', 'gambarnya', 'foto', 'ahy', 'tulisannya', 'demokrat', 'foto', 'krusialnyabelakangan', 'foto', 'ahy', 'kabarnya', 'demokrat', 'teguran', 'pasang', 'foto', 'letak', 'dilematisnyakalau', 'dikalkulasi', 'menguntungkan', 'ahy', 'demokrat', 'anies', 'iskandar', 'menang', 'menang', 'ya', 'menguntungkan', 'anies', 'iskandar', 'argumentasinyaaniesbaswedan', 'menang', 'demokrat', 'bergabung', 'record', 'gaya', 'kepemimpinan', 'anies', 'baswedan', 'merangkul', 'koalisi', 'perubahan', 'membuka', 'tangan', 'menerima', 'demokrat', 'bergabung', 'bergabungnya', 'demokrat', 'pintu', 'ahy', 'berkarir', 'terbuka', 'terbuka', 'peluangnya', 'cawapres', 'menang', 'ahy', 'selesai', 'rivalitas', 'probowo', 'sby', 'rivalitas', 'ahy', 'tembok', 'tebal', 'sby', 'demokrat', 'mengantarkan', 'karir', 'ahy', 'beruntung', 'demokrat', 'dibiarkan', 'hidupmari', 'bayangkan', 'situasi', 'politik', 'pasca', 'pilpres', 'anies', 'baswedan', 'presiden', 'dinamika', 'politiknya', 'nasib', 'masingmasing', 'partai', 'karakternya', 'bermanuver', 'lupa', 'terpenting', 'nasib', 'rakyat', 'dipimpin', 'anies', 'baswedan', 'nasib', 'ekonomi', 'demokrasi', 'ham', 'indonesia', 'membandingkan', 'food', 'estate', 'kemenhan', 'food', 'station', 'bumd', 'milik', 'dkikok', 'dibicarakan', 'jawabannya', 'nasib', 'baikbaik']","['demokrat', 'dilematis', 'demokrat', 'tepatnya', 'susilo', 'bambang', 'yudhoyono', 'surabaya', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'gagal', 'menyandingkan', 'ahy', 'anies', 'baswedan', 'demokrat', 'hengkang', 'koalisi', 'perubahan', 'ketemu', 'putra', 'ahy', 'putra', 'surabaya', 'persaingan', 'pangeran', 'ahy', 'didaulat', 'sang', 'ayah', 'dipersiapkan', 'pemimpin', 'malang', 'nasib', 'ahy', 'gagal', 'nyagub', 'dki', 'gagal', 'cawapres', 'ahy', 'mengorbankan', 'karir', 'indahnya', 'nasibnya', 'walikota', 'solo', 'cawapres', 'mendampingi', 'usianya', 'sepuhpeluang', 'ahy', 'sulit', 'dibilang', 'tertutup', 'jatuh', 'jalan', 'menggantikannya', 'sepuluh', 'ahy', 'kehilangan', 'momentum', 'rising', 'stars', 'orbitkan', 'putra', 'mahkotanya', 'meneruskan', 'citacita', 'kakeknyaanggap', 'uraian', 'imajinasi', 'surabaya', 'ahy', 'suka', 'imajinasi', 'petaka', 'bencana', 'ahy', 'demokratdilematis', 'maju', 'kena', 'mundur', 'kena', 'terlanjur', 'tinggalkan', 'koalisi', 'perubahan', 'harapannya', 'dihadang', 'hadirnya', 'cawapereslihat', 'balihobaliho', 'ahy', 'gambarnya', 'foto', 'ahy', 'tulisannya', 'demokrat', 'foto', 'krusialnyabelakangan', 'foto', 'ahy', 'kabarnya', 'demokrat', 'teguran', 'pasang', 'foto', 'letak', 'dilematisnyakalau', 'dikalkulasi', 'menguntungkan', 'ahy', 'demokrat', 'anies', 'iskandar', 'menang', 'menang', 'ya', 'menguntungkan', 'anies', 'iskandar', 'argumentasinyaaniesbaswedan', 'menang', 'demokrat', 'bergabung', 'record', 'gaya', 'kepemimpinan', 'anies', 'baswedan', 'merangkul', 'koalisi', 'perubahan', 'membuka', 'tangan', 'menerima', 'demokrat', 'bergabung', 'bergabungnya', 'demokrat', 'pintu', 'ahy', 'berkarir', 'terbuka', 'terbuka', 'peluangnya', 'cawapres', 'menang', 'ahy', 'selesai', 'rivalitas', 'probowo', 'surabaya', 'rivalitas', 'ahy', 'tembok', 'tebal', 'surabaya', 'demokrat', 'mengantarkan', 'karir', 'ahy', 'beruntung', 'demokrat', 'dibiarkan', 'hidupmari', 'bayangkan', 'situasi', 'politik', 'pasca', 'pilpres', 'anies', 'baswedan', 'presiden', 'dinamika', 'politiknya', 'nasib', 'masingmasing', 'partai', 'karakternya', 'bermanuver', 'lupa', 'terpenting', 'nasib', 'rakyat', 'dipimpin', 'anies', 'baswedan', 'nasib', 'ekonomi', 'demokrasi', 'ham', 'indonesia', 'membandingkan', 'food', 'estate', 'kemenhan', 'food', 'station', 'bumd', 'milik', 'dkikok', 'dibicarakan', 'jawabannya', 'nasib', 'baikbaik']","['demokrat', 'lat', 'demokrat', 'tepat', 'susilo', 'bambang', 'yudhoyono', 'surabaya', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'gagal', 'sanding', 'ahy', 'anies', 'baswedan', 'demokrat', 'hengkang', 'koalisi', 'ubah', 'ketemu', 'putra', 'ahy', 'putra', 'surabaya', 'saing', 'pangeran', 'ahy', 'daulat', 'sang', 'ayah', 'siap', 'pimpin', 'malang', 'nasib', 'ahy', 'gagal', 'nyagub', 'dki', 'gagal', 'cawapres', 'ahy', 'korban', 'karir', 'indah', 'nasib', 'walikota', 'solo', 'cawapres', 'damping', 'usia', 'sepuhpeluang', 'ahy', 'sulit', 'bilang', 'tutup', 'jatuh', 'jalan', 'ganti', 'puluh', 'ahy', 'hilang', 'momentum', 'rising', 'stars', 'orbit', 'putra', 'mahkota', 'terus', 'citacita', 'kakeknyaanggap', 'urai', 'imajinasi', 'surabaya', 'ahy', 'suka', 'imajinasi', 'petaka', 'bencana', 'ahy', 'demokratdilematis', 'maju', 'kena', 'mundur', 'kena', 'lanjur', 'tinggal', 'koalisi', 'ubah', 'harap', 'dihadang', 'hadir', 'cawapereslihat', 'balihobaliho', 'ahy', 'gambar', 'foto', 'ahy', 'tulis', 'demokrat', 'foto', 'krusialnyabelakangan', 'foto', 'ahy', 'kabar', 'demokrat', 'tegur', 'pasang', 'foto', 'letak', 'dilematisnyakalau', 'kalkulasi', 'untung', 'ahy', 'demokrat', 'anies', 'iskandar', 'menang', 'menang', 'ya', 'untung', 'anies', 'iskandar', 'argumentasinyaaniesbaswedan', 'menang', 'demokrat', 'gabung', 'record', 'gaya', 'pimpin', 'anies', 'baswedan', 'rangkul', 'koalisi', 'ubah', 'buka', 'tangan', 'terima', 'demokrat', 'gabung', 'gabung', 'demokrat', 'pintu', 'ahy', 'berkarir', 'buka', 'buka', 'peluang', 'cawapres', 'menang', 'ahy', 'selesai', 'rivalitas', 'probowo', 'surabaya', 'rivalitas', 'ahy', 'tembok', 'tebal', 'surabaya', 'demokrat', 'antar', 'karir', 'ahy', 'untung', 'demokrat', 'biar', 'hidupmari', 'bayang', 'situasi', 'politik', 'pasca', 'pilpres', 'anies', 'baswedan', 'presiden', 'dinamika', 'politik', 'nasib', 'masingmasing', 'partai', 'karakter', 'manuver', 'lupa', 'penting', 'nasib', 'rakyat', 'pimpin', 'anies', 'baswedan', 'nasib', 'ekonomi', 'demokrasi', 'ham', 'indonesia', 'banding', 'food', 'estate', 'kemenhan', 'food', 'station', 'bumd', 'milik', 'dkikok', 'bicara', 'jawab', 'nasib', 'baikbaik']",demokrat lat demokrat tepat susilo bambang yudhoyono surabaya agus harimurti yudhoyono ahy gagal sanding ahy anies baswedan demokrat hengkang koalisi ubah ketemu putra ahy putra surabaya saing pangeran ahy daulat sang ayah siap pimpin malang nasib ahy gagal nyagub dki gagal cawapres ahy korban karir indah nasib walikota solo cawapres damping usia sepuhpeluang ahy sulit bilang tutup jatuh jalan ganti puluh ahy hilang momentum rising stars orbit putra mahkota terus citacita kakeknyaanggap urai imajinasi surabaya ahy suka imajinasi petaka bencana ahy demokratdilematis maju kena mundur kena lanjur tinggal koalisi ubah harap dihadang hadir cawapereslihat balihobaliho ahy gambar foto ahy tulis demokrat foto krusialnyabelakangan foto ahy kabar demokrat tegur pasang foto letak dilematisnyakalau kalkulasi untung ahy demokrat anies iskandar menang menang ya untung anies iskandar argumentasinyaaniesbaswedan menang demokrat gabung record gaya pimpin anies baswedan rangkul koalisi ubah buka tangan terima demokrat gabung gabung demokrat pintu ahy berkarir buka buka peluang cawapres menang ahy selesai rivalitas probowo surabaya rivalitas ahy tembok tebal surabaya demokrat antar karir ahy untung demokrat biar hidupmari bayang situasi politik pasca pilpres anies baswedan presiden dinamika politik nasib masingmasing partai karakter manuver lupa penting nasib rakyat pimpin anies baswedan nasib ekonomi demokrasi ham indonesia banding food estate kemenhan food station bumd milik dkikok bicara jawab nasib baikbaik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik
893,893,TXT0894,"Prabowo Gibran dpt dukungan dr Komunitas Basket Jakarta. Koordinator Komunitas, Fanhari Nugroho mengatakan Capres Cawapres 02 pemimpin berprestasi dan bekerja nyata

Indonesia tdk butuh pemimpin yg hny menyerap APBN spt KTP Sakti yg buang waktu rakyat kecil, pungli, rawan korupsi https://t.co/GkLtBGrycV",dpt dukungan dr komunitas basket jakarta koordinator komunitas fanhari nugroho cawapres pemimpin berprestasi nyataindonesia tdk butuh pemimpin hny menyerap apbn spt ktp sakti buang rakyat pungli rawan korupsi,"['dpt', 'dukungan', 'dr', 'komunitas', 'basket', 'jakarta', 'koordinator', 'komunitas', 'fanhari', 'nugroho', 'cawapres', 'pemimpin', 'berprestasi', 'nyataindonesia', 'tdk', 'butuh', 'pemimpin', 'hny', 'menyerap', 'apbn', 'spt', 'ktp', 'sakti', 'buang', 'rakyat', 'pungli', 'rawan', 'korupsi']","['dapat', 'dukungan', 'dari', 'komunitas', 'basket', 'jakarta', 'koordinator', 'komunitas', 'fanhari', 'nugroho', 'cawapres', 'pemimpin', 'berprestasi', 'nyataindonesia', 'tidak', 'butuh', 'pemimpin', 'hanya', 'menyerap', 'apbn', 'seperti', 'ktp', 'sakti', 'buang', 'rakyat', 'pungli', 'rawan', 'korupsi']","['dapat', 'dukung', 'dari', 'komunitas', 'basket', 'jakarta', 'koordinator', 'komunitas', 'fanhari', 'nugroho', 'cawapres', 'pimpin', 'prestasi', 'nyataindonesia', 'tidak', 'butuh', 'pimpin', 'hanya', 'serap', 'apbn', 'seperti', 'ktp', 'sakti', 'buang', 'rakyat', 'pungli', 'rawan', 'korupsi']",dapat dukung dari komunitas basket jakarta koordinator komunitas fanhari nugroho cawapres pimpin prestasi nyataindonesia tidak butuh pimpin hanya serap apbn seperti ktp sakti buang rakyat pungli rawan korupsi,Sosial Budaya,Politik,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya
894,894,TXT0895,"@ganjarpranowo @DPP_PPP Wah selamat harlah k 51 tahun untuk partai persatuan pembangunan tidak teras sudah slma ini mengiringi demokrasi Indonesia..
Semoga makin maju dan berkembang serta semakin jaya ..
Ttp satukan hati dan pikiran dgn dukung Paslon nomer 3 Ganjar Pranowo dan Mahfud MD",dppppp selamat k partai persatuan pembangunan teras slma mengiringi demokrasi indonesiasemoga maju berkembang jaya ttp satukan hati pikiran dgn dukung paslon nomer md,"['dppppp', 'selamat', 'k', 'partai', 'persatuan', 'pembangunan', 'teras', 'slma', 'mengiringi', 'demokrasi', 'indonesiasemoga', 'maju', 'berkembang', 'jaya', 'ttp', 'satukan', 'hati', 'pikiran', 'dgn', 'dukung', 'paslon', 'nomer', 'md']","['dppppp', 'selamat', 'kak', 'partai', 'persatuan', 'pembangunan', 'teras', 'slma', 'mengiringi', 'demokrasi', 'indonesiasemoga', 'maju', 'berkembang', 'jaya', 'tetap', 'satukan', 'hati', 'pikiran', 'dengan', 'dukung', 'paslon', 'nomer', 'md']","['dppppp', 'selamat', 'kak', 'partai', 'satu', 'bangun', 'teras', 'slma', 'iring', 'demokrasi', 'indonesiasemoga', 'maju', 'kembang', 'jaya', 'tetap', 'satu', 'hati', 'pikir', 'dengan', 'dukung', 'paslon', 'nomer', 'md']",dppppp selamat kak partai satu bangun teras slma iring demokrasi indonesiasemoga maju kembang jaya tetap satu hati pikir dengan dukung paslon nomer md,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik
895,895,TXT0896,"RT Arus Bawah Berdaulat Jawa Timur mendeklarasikan dukungannya kepada pasangan Ganjar Pranowo dan Mahfud MD.Ã‚ Para relawan yang terdiri dari pedagang kaki lima, komunitas nelayan, dan kalangan gen-z ini siap untuk memenangkan pasangan nomor 3 tersebut.",rt arus berdaulat jawa timur mendeklarasikan dukungannya pasangan md relawan pedagang kaki komunitas nelayan kalangan genz memenangkan pasangan nomor,"['rt', 'arus', 'berdaulat', 'jawa', 'timur', 'mendeklarasikan', 'dukungannya', 'pasangan', 'md', 'relawan', 'pedagang', 'kaki', 'komunitas', 'nelayan', 'kalangan', 'genz', 'memenangkan', 'pasangan', 'nomor']","['rt', 'arus', 'berdaulat', 'jawa', 'timur', 'mendeklarasikan', 'dukungannya', 'pasangan', 'md', 'relawan', 'pedagang', 'kaki', 'komunitas', 'nelayan', 'kalangan', 'genz', 'memenangkan', 'pasangan', 'nomor']","['rt', 'arus', 'daulat', 'jawa', 'timur', 'deklarasi', 'dukung', 'pasang', 'md', 'rawan', 'dagang', 'kaki', 'komunitas', 'nelayan', 'kalang', 'genz', 'menang', 'pasang', 'nomor']",rt arus daulat jawa timur deklarasi dukung pasang md rawan dagang kaki komunitas nelayan kalang genz menang pasang nomor,Sosial Budaya,Geografi,Sumber Daya Alam,Sosial Budaya,Geografi,Demografi,Sosial Budaya,Sumber Daya Alam,Sosial Budaya,Sumber Daya Alam,Politik,Sumber Daya Alam
896,896,TXT0897,"@ellinoyaa Pak Anies be like: ""Kapan lagi uneg-uneg masyarakat didenger ama Pemerintah tanpa takut kena UU ITE &amp; ditinggal kabur pas didemo."" Ã°ÂŸÂ˜Â­Ã°ÂŸÂ™Â [RE in_rkive]",ellinoyaa anies be like uneguneg masyarakat didenger ama pemerintah takut kena uu ite amp ditinggal kabur pas didemo,"['ellinoyaa', 'anies', 'be', 'like', 'uneguneg', 'masyarakat', 'didenger', 'ama', 'pemerintah', 'takut', 'kena', 'uu', 'ite', 'amp', 'ditinggal', 'kabur', 'pas', 'didemo']","['ellinoyaa', 'anies', 'be', 'like', 'uneguneg', 'masyarakat', 'didenger', 'sama', 'pemerintah', 'takut', 'kena', 'uu', 'ite', 'amp', 'ditinggal', 'kabur', 'pas', 'didemo']","['ellinoyaa', 'anies', 'be', 'like', 'uneguneg', 'masyarakat', 'didenger', 'sama', 'perintah', 'takut', 'kena', 'uu', 'ite', 'amp', 'tinggal', 'kabur', 'pas', 'demo']",ellinoyaa anies be like uneguneg masyarakat didenger sama perintah takut kena uu ite amp tinggal kabur pas demo,Sosial Budaya,Politik,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya
897,897,TXT0898,"Bandingkan Sadis Serangan Mana antara Jokowi dan Anies ketika Debat dg Prabowo ?
Bukan saja masalah pribadi tapi kepengurusan partai saja diserangnya. https://t.co/Te2fqyaTDu [RE NenkMonica]",bandingkan sadis serangan anies debat dg pribadi kepengurusan partai diserangnya,"['bandingkan', 'sadis', 'serangan', 'anies', 'debat', 'dg', 'pribadi', 'kepengurusan', 'partai', 'diserangnya']","['bandingkan', 'sadis', 'serangan', 'anies', 'debat', 'dengan', 'pribadi', 'kepengurusan', 'partai', 'diserangnya']","['banding', 'sadis', 'serang', 'anies', 'debat', 'dengan', 'pribadi', 'urus', 'partai', 'serang']",banding sadis serang anies debat dengan pribadi urus partai serang,Sumber Daya Alam,Politik,Sumber Daya Alam,Sumber Daya Alam,Politik,Sumber Daya Alam,Sumber Daya Alam,Sumber Daya Alam,Politik,Politik,Politik,Sumber Daya Alam
898,898,TXT0899,"Ganjar-Mahfud, mendukung kepolisian yang berani memberantas korupsi dan menjunjung tinggi keadilan @Raflyy_Smith 
#GanjarMahfudM3nangDebat
#GanjarMahfud2024
#Coblos3 https://t.co/GTiLNVpnTc",mendukung kepolisian berani memberantas korupsi menjunjung keadilan raflyysmith,"['mendukung', 'kepolisian', 'berani', 'memberantas', 'korupsi', 'menjunjung', 'keadilan', 'raflyysmith']","['mendukung', 'kepolisian', 'berani', 'memberantas', 'korupsi', 'menjunjung', 'keadilan', 'raflyysmith']","['dukung', 'polisi', 'berani', 'berantas', 'korupsi', 'junjung', 'adil', 'raflyysmith']",dukung polisi berani berantas korupsi junjung adil raflyysmith,Sosial Budaya,Pertahanan dan Keamanan,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya,Politik,Sosial Budaya,Politik,Politik,Politik,Sosial Budaya
899,899,TXT0900,"Hebat. Pasangan Capres Cawapres Ganjar Pranowo Mahfud MD buka pintu sukses dengan kredit 35% untuk koprasi dan UMKM. Semangat, pelaku bisnis lokal. NCT WISH #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/zz4Zohestn",hebat pasangan cawapres md buka pintu sukses kredit koprasi umkm semangat pelaku bisnis lokal nct wish jnk,"['hebat', 'pasangan', 'cawapres', 'md', 'buka', 'pintu', 'sukses', 'kredit', 'koprasi', 'umkm', 'semangat', 'pelaku', 'bisnis', 'lokal', 'nct', 'wish', 'jnk']","['hebat', 'pasangan', 'cawapres', 'md', 'buka', 'pintu', 'sukses', 'kredit', 'koprasi', 'umkm', 'semangat', 'pelaku', 'bisnis', 'lokal', 'nct', 'wish', 'jnk']","['hebat', 'pasang', 'cawapres', 'md', 'buka', 'pintu', 'sukses', 'kredit', 'koprasi', 'umkm', 'semangat', 'laku', 'bisnis', 'lokal', 'nct', 'wish', 'jnk']",hebat pasang cawapres md buka pintu sukses kredit koprasi umkm semangat laku bisnis lokal nct wish jnk,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Ekonomi,Politik,Ekonomi
900,900,TXT0901,Diduga Ada Istruksi Sistematis pada Pencabutan Izin Kegiatan Anies di Daerah https://t.co/189TXiBfPp [RE OposisiCerdas],diduga istruksi sistematis pencabutan izin kegiatan anies daerah,"['diduga', 'istruksi', 'sistematis', 'pencabutan', 'izin', 'kegiatan', 'anies', 'daerah']","['diduga', 'istruksi', 'sistematis', 'pencabutan', 'izin', 'kegiatan', 'anies', 'daerah']","['duga', 'istruksi', 'sistematis', 'cabut', 'izin', 'giat', 'anies', 'daerah']",duga istruksi sistematis cabut izin giat anies daerah,Geografi,Politik,Geografi,Geografi,Politik,Geografi,Geografi,Geografi,Sosial Budaya,Sosial Budaya,Politik,Geografi
901,901,TXT0902,"Pesta demokrasi RI bulan depan, karena demokrasi itu penting, bro! Ayo, kita pastikan kepentingan demokrasi dengan memilih Ganjar Pranowo. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/tMvqGaSHvH",pesta demokrasi ri demokrasi bro ayo pastikan kepentingan demokrasi memilih jnk,"['pesta', 'demokrasi', 'ri', 'demokrasi', 'bro', 'ayo', 'pastikan', 'kepentingan', 'demokrasi', 'memilih', 'jnk']","['pesta', 'demokrasi', 'ri', 'demokrasi', 'bro', 'ayo', 'pastikan', 'kepentingan', 'demokrasi', 'memilih', 'jnk']","['pesta', 'demokrasi', 'ri', 'demokrasi', 'bro', 'ayo', 'pasti', 'penting', 'demokrasi', 'pilih', 'jnk']",pesta demokrasi ri demokrasi bro ayo pasti penting demokrasi pilih jnk,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik,Politik
902,902,TXT0903,"Jakarta yakin, kehangatan keluarga Ganjar Pranowo akan membawa kehangatan pada pemerintahan nasional

 Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 KTP Sakti https://t.co/0h9ASGVORn",jakarta kehangatan keluarga membawa kehangatan pemerintahan nasional hebat ktp sakti,"['jakarta', 'kehangatan', 'keluarga', 'membawa', 'kehangatan', 'pemerintahan', 'nasional', 'hebat', 'ktp', 'sakti']","['jakarta', 'kehangatan', 'keluarga', 'membawa', 'kehangatan', 'pemerintahan', 'nasional', 'hebat', 'ktp', 'sakti']","['jakarta', 'hangat', 'keluarga', 'bawa', 'hangat', 'perintah', 'nasional', 'hebat', 'ktp', 'sakti']",jakarta hangat keluarga bawa hangat perintah nasional hebat ktp sakti,Sosial Budaya,Geografi,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Sosial Budaya,Politik,Sosial Budaya
